basin_id,country,country_iso3,climate_zone,rainfall_mm,avg_temp_c,avg_slope_deg,soil_type,ndvi,risk_quantity,risk_quality,regulatory_risk,water_rights,risk_driver,historical_outcome
BSN-2167,USA,USA,Mediterranean,680.6,7.1,1.3,Loam,0.54,3.2,4.3,2.0,Restricted,water_quality|water_quantity,
BSN-2168,Chile,CHL,Arid,19.9,19.3,1.2,Sand,0.08,4.5,1.3,1.8,Restricted,water_quantity|land_degradation,0.0
BSN-2169,Italy,ITA,Mediterranean,599.0,15.1,0.6,Loam,0.69,2.7,5.0,3.2,Restricted,water_quality|governance_risk,
BSN-2170,USA,USA,Mediterranean,537.0,5.7,1.9,Loam,0.43,2.7,3.0,3.4,Restricted,water_quality|governance_risk,
BSN-2171,Chile,CHL,Wet,1404.6,15.6,6.2,Loam,0.65,1.9,2.0,1.7,Restricted,erosion,
BSN-2172,USA,USA,Mediterranean,689.7,14.9,0.1,Clay,0.49,3.5,2.8,2.4,Restricted,water_quantity,
BSN-2173,USA,USA,Mediterranean,620.7,14.7,3.2,Clay,0.62,1.9,3.0,2.9,Restricted,water_quality,
BSN-2174,Chile,CHL,Mediterranean,585.6,17.0,0.4,Silt,0.51,1.7,1.5,3.3,Available,governance_risk,
BSN-2175,Italy,ITA,Mediterranean,715.1,16.7,1.3,Loam,0.4,2.5,3.4,2.6,Restricted,water_quality,
BSN-2176,UK,GBR,Wet,1276.5,15.7,4.2,Clay,0.62,2.9,3.3,2.0,Restricted,water_quality,
BSN-2177,Australia,,Arid,29.0,25.6,2.1,Sand,0.01,4.8,4.0,3.2,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2178,Chile,CHL,Wet,1307.6,15.3,7.1,Loam,0.88,2.2,3.6,2.9,Restricted,water_quality|erosion,
BSN-2179,Spain,,Mediterranean,646.6,17.0,1.8,Loam,0.51,4.9,1.6,2.4,Restricted,water_quantity,
BSN-2180,UK,GBR,Wet,1206.9,8.8,13.3,Peat,0.81,2.9,4.3,2.3,Restricted,water_quality|erosion,
BSN-2181,Chile,CHL,Mediterranean,663.0,12.3,0.7,Silt,0.69,1.7,2.5,1.0,Available,low_materiality,
BSN-2182,Italy,ITA,Mediterranean,700.7,15.5,0.9,Silt,0.62,3.5,2.4,3.0,Restricted,water_quantity|governance_risk,
BSN-2183,Canada,CAN,Wet,1214.4,13.7,7.0,Clay,0.74,2.1,2.0,2.3,Locked,erosion,
BSN-2184,USA,USA,Arid,44.7,21.4,1.4,Sand,0.08,4.1,1.5,1.0,Restricted,water_quantity|land_degradation,
BSN-2185,Canada,CAN,Wet,945.8,15.1,10.5,Loam,0.79,3.0,2.7,3.2,Locked,water_quantity|governance_risk|erosion,
BSN-2186,Spain,,Mediterranean,867.9,14.0,2.6,Clay,0.61,2.9,1.5,1.1,Restricted,low_materiality,
BSN-2187,USA,USA,Arid,6.8,21.8,2.6,Rock,0.16,4.3,3.1,2.2,Available,water_quality|water_quantity|land_degradation,
BSN-2188,Italy,ITA,Mediterranean,585.2,15.8,1.2,Clay,0.49,2.2,3.9,2.7,Restricted,water_quality,
BSN-2189,Canada,CAN,Wet,1248.2,11.6,5.8,Clay,0.76,1.6,2.3,3.1,Restricted,governance_risk,
BSN-2190,Australia,,Arid,60.7,23.7,2.6,Rock,0.01,4.8,3.5,3.1,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2191,Chile,CHL,Mediterranean,791.4,16.4,1.9,Clay,0.44,1.0,2.8,1.0,Available,low_materiality,
BSN-2192,Chile,CHL,Mediterranean,688.7,20.2,1.3,Clay,0.66,3.4,3.4,1.0,Locked,water_quality|water_quantity,
BSN-2193,Chile,CHL,Mediterranean,271.9,16.0,1.8,Loam,0.43,1.4,4.7,1.3,Restricted,water_quality,
BSN-2194,Chile,CHL,Arid,28.1,26.4,3.5,Sand,0.11,3.6,3.0,2.0,Restricted,water_quality|water_quantity|land_degradation,
BSN-2195,Chile,CHL,Wet,538.7,19.6,3.0,Peat,0.83,2.9,3.5,2.1,Restricted,water_quality,
BSN-2196,Chile,CHL,Wet,1124.1,8.2,11.9,Clay,0.61,2.3,3.6,2.8,Available,water_quality|erosion,
BSN-2197,UK,GBR,Wet,1336.2,8.3,3.5,Loam,0.75,3.6,2.5,2.3,Restricted,water_quantity,
BSN-2198,Canada,CAN,Wet,1091.8,9.3,8.2,Clay,0.86,3.4,3.6,2.2,Restricted,water_quality|water_quantity|erosion,0.0
BSN-2199,USA,USA,Arid,1.9,20.3,3.1,Sand,0.16,4.1,4.0,3.6,Locked,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2200,UK,GBR,Wet,1287.6,6.6,9.8,Peat,0.77,3.1,3.1,3.2,Restricted,water_quality|water_quantity|governance_risk|erosion,
BSN-2201,USA,USA,Arid,16.1,17.0,4.7,Sand,0.08,4.6,3.1,1.1,Locked,water_quality|water_quantity|land_degradation,
BSN-2202,Australia,,Arid,14.0,24.2,2.5,Rock,0.14,4.5,3.4,4.4,Locked,water_quality|water_quantity|governance_risk|land_degradation,0.0
BSN-2203,USA,USA,Mediterranean,710.0,17.4,0.8,Clay,0.54,1.7,4.0,1.8,Restricted,water_quality,
BSN-2204,Chile,CHL,Mediterranean,541.5,8.1,1.6,Loam,0.6,1.9,2.9,2.0,Restricted,low_materiality,
BSN-2205,Chile,CHL,Wet,1360.5,4.9,4.9,Peat,0.82,3.2,2.1,3.3,Restricted,water_quantity|governance_risk,
BSN-2206,USA,USA,Mediterranean,567.8,11.6,1.1,Clay,0.55,4.3,3.2,2.2,Restricted,water_quality|water_quantity,
BSN-2207,Italy,ITA,Mediterranean,665.6,19.8,6.1,Clay,0.57,2.1,2.5,3.7,Locked,governance_risk|erosion,
BSN-2208,USA,USA,Mediterranean,562.7,17.3,0.6,Loam,0.41,2.6,4.4,1.9,Restricted,water_quality,
BSN-2209,Chile,CHL,Wet,850.8,9.5,2.2,Loam,0.75,1.4,5.0,3.8,Restricted,water_quality|governance_risk,
BSN-2210,Spain,,Mediterranean,212.7,14.9,0.9,Loam,0.47,2.2,3.4,2.3,Restricted,water_quality,
BSN-2211,USA,USA,Mediterranean,1031.1,19.1,0.8,Loam,0.53,1.0,4.3,1.8,Restricted,water_quality,
BSN-2212,Chile,CHL,Arid,99.9,28.5,3.2,Sand,0.17,4.5,4.2,3.5,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2213,UK,GBR,Wet,1328.4,6.9,3.3,Peat,0.85,2.3,5.0,3.3,Restricted,water_quality|governance_risk,
BSN-2214,Spain,,Mediterranean,839.6,11.3,3.3,Clay,0.58,3.6,2.6,4.1,Locked,water_quantity|governance_risk,
BSN-2215,Italy,ITA,Mediterranean,369.4,18.7,1.6,Loam,0.55,1.6,1.0,1.4,Restricted,low_materiality,
BSN-2216,USA,USA,Arid,0.0,23.6,0.6,Sand,0.03,4.3,3.0,4.2,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2217,Spain,,Mediterranean,105.1,12.2,0.8,Loam,0.56,1.4,2.4,2.3,Restricted,low_materiality,
BSN-2218,Italy,ITA,Mediterranean,852.1,8.6,2.8,Loam,0.67,1.5,1.8,1.4,Restricted,low_materiality,
BSN-2219,Spain,,Mediterranean,560.5,16.4,0.8,Loam,0.47,2.9,4.7,3.2,Restricted,water_quality|governance_risk,
BSN-2220,UK,GBR,Wet,1443.7,10.1,4.3,Clay,0.62,2.7,3.9,2.5,Restricted,water_quality,1.0
BSN-2221,Australia,,Arid,90.3,25.6,1.1,Sand,0.01,4.7,3.0,3.8,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2222,Spain,,Mediterranean,368.2,13.2,0.9,Clay,0.49,3.1,4.1,2.1,Locked,water_quality|water_quantity,
BSN-2223,UK,GBR,Wet,1188.4,6.5,8.6,Clay,0.8,2.0,3.8,2.9,Restricted,water_quality|erosion,
BSN-2224,Spain,,Mediterranean,485.8,7.7,0.7,Loam,0.64,3.6,2.3,2.0,Locked,water_quantity,
BSN-2225,Chile,CHL,Mediterranean,900.3,8.4,0.6,Clay,0.48,3.5,3.9,1.8,Restricted,water_quality|water_quantity,
BSN-2226,USA,USA,Mediterranean,380.5,5.2,0.3,Silt,0.4,2.9,2.9,4.0,Restricted,governance_risk,
BSN-2227,Spain,,Mediterranean,616.0,15.5,1.8,Loam,0.45,4.1,2.1,3.2,Restricted,water_quantity|governance_risk,
BSN-2228,Canada,CAN,Wet,1265.0,11.3,3.5,Loam,0.72,1.4,2.4,2.1,Locked,low_materiality,0.0
BSN-2229,Chile,CHL,Mediterranean,495.0,13.1,0.3,Silt,0.67,1.8,1.8,1.4,Available,low_materiality,
BSN-2230,Chile,CHL,Wet,1362.8,13.6,4.2,Loam,0.87,2.1,2.4,2.0,Restricted,low_materiality,
BSN-2231,Spain,,Mediterranean,653.4,14.2,3.4,Silt,0.45,1.0,1.0,1.4,Restricted,low_materiality,
BSN-2232,Chile,CHL,Mediterranean,604.5,15.7,3.2,Loam,0.7,3.1,2.1,1.2,Available,water_quantity,
BSN-2233,USA,USA,Arid,79.7,19.2,4.4,Sand,0.0,4.8,2.7,2.3,Restricted,water_quantity|land_degradation,
BSN-2234,USA,USA,Mediterranean,578.5,17.0,2.9,Loam,0.53,3.8,1.9,2.1,Restricted,water_quantity,1.0
BSN-2235,Chile,CHL,Mediterranean,521.3,6.7,0.5,Clay,0.6,3.1,4.7,2.4,Restricted,water_quality|water_quantity,1.0
BSN-2236,UK,GBR,Wet,1427.3,10.6,5.8,Peat,0.61,2.6,3.3,1.9,Restricted,water_quality,0.0
BSN-2237,Italy,ITA,Mediterranean,554.4,13.1,1.6,Loam,0.42,1.9,3.3,3.5,Available,water_quality|governance_risk,
BSN-2238,Chile,CHL,Wet,1124.4,13.6,5.4,Clay,0.87,3.5,1.7,3.2,Locked,water_quantity|governance_risk,
BSN-2239,Australia,,Arid,29.1,31.5,6.0,Sand,0.09,4.9,3.9,1.4,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2240,UK,GBR,Wet,732.4,13.0,7.7,Clay,0.72,2.1,4.4,2.6,Restricted,water_quality|erosion,
BSN-2241,Canada,CAN,Wet,773.8,9.6,2.9,Peat,0.88,1.1,2.5,2.6,Locked,low_materiality,
BSN-2242,UK,GBR,Wet,1296.6,11.8,10.5,Clay,0.8,2.8,3.4,3.5,Locked,water_quality|governance_risk|erosion,
BSN-2243,Canada,CAN,Wet,1147.4,7.0,5.2,Peat,0.87,3.6,1.0,4.4,Locked,water_quantity|governance_risk,
BSN-2244,Canada,CAN,Wet,1078.7,9.5,3.3,Peat,0.7,1.9,2.5,2.9,Restricted,low_materiality,
BSN-2245,Italy,ITA,Mediterranean,588.8,12.6,0.9,Silt,0.47,2.8,2.9,2.5,Restricted,low_materiality,
BSN-2246,USA,USA,Arid,54.6,23.9,0.9,Rock,0.16,4.1,4.2,2.4,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-2247,Australia,,Arid,40.9,22.5,6.2,Sand,0.18,5.0,2.6,2.8,Restricted,water_quantity|land_degradation|erosion,
BSN-2248,Chile,CHL,Wet,1239.8,8.3,2.4,Clay,0.76,4.0,3.1,2.4,Available,water_quality|water_quantity,
BSN-2249,Spain,,Mediterranean,232.6,10.7,2.2,Silt,0.58,2.2,2.4,1.0,Restricted,low_materiality,
BSN-2250,UK,GBR,Wet,1631.5,9.1,7.3,Loam,0.85,2.1,2.1,4.0,Restricted,governance_risk|erosion,
BSN-2251,Spain,,Mediterranean,602.8,12.6,2.6,Clay,0.66,3.2,3.2,1.7,Restricted,water_quality|water_quantity,
BSN-2252,USA,USA,Arid,7.5,24.9,5.4,Sand,0.17,4.2,4.1,2.2,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-2253,Australia,,Arid,0.0,10.1,3.9,Sand,0.12,4.6,3.7,2.7,Restricted,water_quality|water_quantity|land_degradation,
BSN-2254,Chile,CHL,Mediterranean,459.5,7.2,0.6,Silt,0.5,3.4,3.3,2.4,Available,water_quality|water_quantity,
BSN-2255,Spain,,Mediterranean,695.5,14.6,1.3,Loam,0.51,3.2,1.9,2.4,Restricted,water_quantity,
BSN-2256,Spain,,Mediterranean,527.4,17.2,1.3,Loam,0.51,2.0,3.2,1.3,Restricted,water_quality,
BSN-2257,USA,USA,Mediterranean,740.9,12.5,0.4,Silt,0.48,3.9,1.5,2.6,Restricted,water_quantity,
BSN-2258,Chile,CHL,Arid,30.4,20.1,9.8,Rock,0.13,5.0,2.3,3.5,Restricted,water_quantity|governance_risk|land_degradation|erosion,0.0
BSN-2259,Spain,,Mediterranean,768.3,8.4,1.5,Silt,0.44,2.1,3.2,1.5,Restricted,water_quality,0.0
BSN-2260,Italy,ITA,Mediterranean,463.7,8.7,2.1,Clay,0.54,2.7,2.7,3.5,Locked,governance_risk,
BSN-2261,Canada,CAN,Wet,843.1,9.6,6.2,Clay,0.7,1.3,3.9,4.3,Restricted,water_quality|governance_risk|erosion,0.0
BSN-2262,Italy,ITA,Mediterranean,639.1,19.1,0.4,Clay,0.47,1.1,3.1,3.1,Available,water_quality|governance_risk,
BSN-2263,USA,USA,Mediterranean,536.9,13.7,1.0,Loam,0.63,1.9,3.6,1.7,Restricted,water_quality,
BSN-2264,Australia,,Arid,72.0,17.5,13.9,Sand,0.16,4.5,2.1,1.2,Restricted,water_quantity|land_degradation|erosion,
BSN-2265,USA,USA,Arid,87.9,31.0,1.1,Rock,0.17,4.6,2.3,1.6,Restricted,water_quantity|land_degradation,
BSN-2266,USA,USA,Mediterranean,549.4,15.3,0.6,Clay,0.6,1.7,3.7,1.6,Restricted,water_quality,
BSN-2267,Spain,,Mediterranean,602.6,15.1,1.0,Silt,0.54,3.2,2.6,1.5,Restricted,water_quantity,
BSN-2268,Chile,CHL,Mediterranean,673.9,12.8,0.9,Loam,0.46,1.5,2.9,2.0,Restricted,low_materiality,
BSN-2269,Italy,ITA,Mediterranean,794.0,18.1,0.6,Loam,0.51,2.2,2.8,2.7,Restricted,low_materiality,
BSN-2270,Italy,ITA,Mediterranean,834.6,16.7,0.8,Silt,0.49,2.4,2.5,1.0,Restricted,low_materiality,
BSN-2271,UK,GBR,Wet,977.5,12.5,6.5,Peat,0.76,1.0,2.7,2.8,Restricted,erosion,
BSN-2272,Chile,CHL,Wet,1221.3,10.9,5.4,Peat,0.64,2.7,3.6,2.7,Available,water_quality,
BSN-2273,USA,USA,Arid,58.3,17.7,5.0,Sand,0.09,5.0,3.9,2.2,Restricted,water_quality|water_quantity|land_degradation,
BSN-2274,USA,USA,Mediterranean,810.1,15.8,1.3,Loam,0.41,3.3,1.0,3.6,Restricted,water_quantity|governance_risk,
BSN-2275,Chile,CHL,Arid,91.9,17.7,8.4,Sand,0.06,4.4,3.9,3.1,Available,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-2276,USA,USA,Mediterranean,692.4,14.5,2.0,Loam,0.62,3.6,2.5,3.0,Restricted,water_quantity|governance_risk,
BSN-2277,UK,GBR,Wet,996.4,15.1,5.0,Peat,0.65,2.4,4.4,2.9,Restricted,water_quality,
BSN-2278,USA,USA,Arid,36.6,26.3,1.5,Rock,0.0,5.0,3.2,2.3,Restricted,water_quality|water_quantity|land_degradation,
BSN-2279,Italy,ITA,Mediterranean,810.5,12.9,1.8,Loam,0.48,3.7,3.4,2.3,Restricted,water_quality|water_quantity,
BSN-2280,Chile,CHL,Mediterranean,731.2,15.9,0.9,Loam,0.51,1.5,1.8,1.4,Available,low_materiality,
BSN-2281,UK,GBR,Wet,1078.1,10.5,13.3,Clay,0.83,2.3,4.5,3.2,Locked,water_quality|governance_risk|erosion,
BSN-2282,USA,USA,Mediterranean,497.0,9.9,5.5,Silt,0.42,1.8,4.6,1.2,Restricted,water_quality,
BSN-2283,Chile,CHL,Arid,35.9,14.9,2.0,Sand,0.09,4.7,3.1,3.2,Locked,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2284,Italy,ITA,Mediterranean,302.5,16.2,0.4,Silt,0.6,4.0,3.0,2.6,Restricted,water_quality|water_quantity,
BSN-2285,Italy,ITA,Mediterranean,715.8,13.2,0.3,Silt,0.41,4.3,1.3,2.8,Locked,water_quantity,
BSN-2286,USA,USA,Arid,43.4,17.5,7.6,Rock,0.19,4.4,3.4,2.9,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-2287,USA,USA,Mediterranean,600.5,15.8,0.0,Clay,0.4,3.4,4.0,3.2,Locked,water_quality|water_quantity|governance_risk,
BSN-2288,USA,USA,Arid,38.5,15.8,3.7,Sand,0.15,5.0,1.7,2.5,Restricted,water_quantity|land_degradation,
BSN-2289,USA,USA,Arid,54.6,20.2,6.2,Sand,0.02,3.7,5.0,1.4,Available,water_quality|water_quantity|land_degradation|erosion,
BSN-2290,Italy,ITA,Mediterranean,489.6,5.5,2.3,Loam,0.55,3.6,2.3,3.0,Restricted,water_quantity|governance_risk,
BSN-2291,USA,USA,Arid,89.0,21.1,5.1,Sand,0.11,4.7,1.2,2.2,Restricted,water_quantity|land_degradation,
BSN-2292,USA,USA,Mediterranean,707.2,12.4,1.4,Loam,0.48,2.2,3.7,2.0,Restricted,water_quality,
BSN-2293,USA,USA,Mediterranean,589.6,15.0,1.2,Loam,0.52,1.3,1.7,2.9,Available,low_materiality,
BSN-2294,Chile,CHL,Wet,1562.9,14.5,6.8,Loam,0.8,1.9,4.7,1.8,Restricted,water_quality|erosion,
BSN-2295,USA,USA,Mediterranean,582.7,12.3,1.2,Loam,0.57,3.6,3.2,1.9,Locked,water_quality|water_quantity,
BSN-2296,Chile,CHL,Arid,62.5,20.1,0.8,Rock,0.07,4.4,3.8,2.6,Locked,water_quality|water_quantity|land_degradation,
BSN-2297,USA,USA,Arid,37.7,18.4,4.1,Rock,0.13,4.9,2.8,1.4,Available,water_quantity|land_degradation,
BSN-2298,USA,USA,Mediterranean,602.8,18.5,2.5,Loam,0.68,1.5,3.8,2.9,Restricted,water_quality,
BSN-2299,Canada,CAN,Wet,1513.2,6.3,6.2,Loam,0.85,3.1,3.3,2.8,Restricted,water_quality|water_quantity|erosion,
BSN-2300,USA,USA,Arid,50.6,19.3,2.0,Sand,0.2,4.8,4.2,2.9,Restricted,water_quality|water_quantity|land_degradation,
BSN-2301,Chile,CHL,Wet,1109.7,8.4,5.1,Peat,0.89,2.9,2.9,3.2,Available,governance_risk,
BSN-2302,Australia,,Arid,62.9,23.8,2.8,Sand,0.02,4.4,3.6,2.7,Restricted,water_quality|water_quantity|land_degradation,
BSN-2303,Spain,,Mediterranean,781.3,10.4,1.9,Loam,0.56,1.1,1.0,2.8,Restricted,low_materiality,
BSN-2304,Canada,CAN,Wet,919.2,14.4,4.2,Clay,0.62,2.7,1.6,1.5,Restricted,low_materiality,1.0
BSN-2305,Chile,CHL,Wet,516.8,2.4,4.4,Clay,0.64,1.7,3.9,1.6,Restricted,water_quality,
BSN-2306,Canada,CAN,Wet,1550.0,7.7,8.3,Loam,0.9,1.9,4.4,2.5,Restricted,water_quality|erosion,
BSN-2307,Canada,CAN,Wet,1486.6,10.9,6.8,Clay,0.68,2.4,2.2,3.8,Available,governance_risk|erosion,
BSN-2308,Chile,CHL,Mediterranean,816.1,13.8,1.1,Clay,0.6,2.4,2.3,2.9,Available,low_materiality,1.0
BSN-2309,Chile,CHL,Wet,1170.0,13.3,2.6,Clay,0.74,3.1,5.0,2.2,Restricted,water_quality|water_quantity,
BSN-2310,USA,USA,Arid,54.8,21.7,4.9,Sand,0.05,4.9,3.9,2.0,Restricted,water_quality|water_quantity|land_degradation,
BSN-2311,Canada,CAN,Wet,766.9,8.6,7.2,Clay,0.7,3.0,2.4,3.0,Restricted,water_quantity|governance_risk|erosion,
BSN-2312,Chile,CHL,Mediterranean,557.5,12.7,2.8,Silt,0.67,2.1,2.6,1.0,Restricted,low_materiality,0.0
BSN-2313,Canada,CAN,Wet,1479.0,6.9,9.9,Loam,0.76,3.7,4.8,2.9,Restricted,water_quality|water_quantity|erosion,
BSN-2314,Italy,ITA,Mediterranean,661.0,5.8,1.1,Silt,0.46,2.1,2.0,3.1,Restricted,governance_risk,
BSN-2315,USA,USA,Mediterranean,347.0,10.9,0.4,Clay,0.55,1.4,2.8,2.8,Restricted,low_materiality,
BSN-2316,Spain,,Mediterranean,269.6,13.4,1.0,Loam,0.6,2.0,2.7,1.8,Restricted,low_materiality,0.0
BSN-2317,Chile,CHL,Wet,959.4,11.6,12.4,Peat,0.84,1.0,2.1,2.7,Locked,erosion,
BSN-2318,Chile,CHL,Arid,25.1,26.1,9.7,Sand,0.13,3.9,2.1,2.6,Restricted,water_quantity|land_degradation|erosion,
BSN-2319,USA,USA,Arid,24.9,13.9,3.3,Rock,0.19,3.4,2.5,2.1,Available,water_quantity|land_degradation,
BSN-2320,USA,USA,Mediterranean,521.3,9.1,1.2,Silt,0.63,2.0,3.4,2.5,Restricted,water_quality,
BSN-2321,Chile,CHL,Arid,33.9,23.3,3.4,Rock,0.04,4.7,4.2,3.9,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2322,Canada,CAN,Wet,1212.5,12.5,3.5,Peat,0.78,3.2,3.7,2.0,Restricted,water_quality|water_quantity,0.0
BSN-2323,Italy,ITA,Mediterranean,588.0,14.8,1.8,Clay,0.5,2.0,1.5,1.0,Restricted,low_materiality,
BSN-2324,Canada,CAN,Wet,411.8,9.0,5.7,Loam,0.75,3.1,3.9,3.0,Restricted,water_quality|water_quantity|governance_risk,
BSN-2325,Italy,ITA,Mediterranean,539.2,10.8,1.8,Clay,0.55,2.5,2.8,3.2,Restricted,governance_risk,
BSN-2326,Chile,CHL,Arid,27.6,16.0,3.8,Sand,0.04,4.2,4.1,2.0,Locked,water_quality|water_quantity|land_degradation,
BSN-2327,UK,GBR,Wet,794.9,10.8,3.5,Clay,0.72,2.0,1.1,3.0,Restricted,governance_risk,
BSN-2328,Italy,ITA,Mediterranean,455.8,11.7,0.2,Silt,0.67,4.6,2.5,1.9,Restricted,water_quantity,
BSN-2329,Italy,ITA,Mediterranean,619.2,10.7,2.8,Loam,0.56,2.2,3.7,1.8,Restricted,water_quality,
BSN-2330,Chile,CHL,Mediterranean,649.0,11.5,1.5,Silt,0.69,2.6,1.9,1.9,Restricted,low_materiality,
BSN-2331,Chile,CHL,Wet,1295.7,10.4,2.6,Loam,0.75,1.4,3.4,1.9,Available,water_quality,
BSN-2332,Spain,,Mediterranean,640.3,18.0,1.5,Silt,0.58,3.5,2.4,3.8,Restricted,water_quantity|governance_risk,
BSN-2333,UK,GBR,Wet,839.5,11.7,4.5,Peat,0.71,2.9,3.6,2.8,Restricted,water_quality,
BSN-2334,Canada,CAN,Wet,1393.2,9.0,4.0,Clay,0.85,3.1,3.7,1.9,Locked,water_quality|water_quantity,
BSN-2335,Chile,CHL,Mediterranean,483.5,15.6,8.3,Clay,0.41,2.1,1.3,3.0,Locked,governance_risk|erosion,
BSN-2336,Chile,CHL,Arid,67.3,22.5,7.0,Rock,0.15,4.9,2.6,1.3,Available,water_quantity|land_degradation|erosion,
BSN-2337,Chile,CHL,Mediterranean,513.5,16.2,0.8,Loam,0.51,2.1,1.9,2.1,Available,low_materiality,
BSN-2338,Chile,CHL,Arid,62.7,19.2,5.9,Sand,0.13,5.0,4.2,2.9,Restricted,water_quality|water_quantity|land_degradation,
BSN-2339,Chile,CHL,Arid,82.0,22.7,7.0,Sand,0.16,4.5,4.8,3.2,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-2340,Chile,CHL,Mediterranean,763.6,12.3,1.6,Loam,0.61,2.3,2.3,1.7,Available,low_materiality,
BSN-2341,Chile,CHL,Mediterranean,679.6,18.5,1.1,Clay,0.6,1.9,5.0,4.0,Available,water_quality|governance_risk,
BSN-2342,UK,GBR,Wet,1277.3,6.1,5.4,Peat,0.78,2.5,3.4,1.5,Restricted,water_quality,
BSN-2343,UK,GBR,Wet,1024.8,12.0,4.2,Clay,0.76,3.5,4.1,1.5,Restricted,water_quality|water_quantity,
BSN-2344,UK,GBR,Wet,1028.7,12.9,7.2,Clay,0.86,2.7,2.4,3.3,Available,governance_risk|erosion,
BSN-2345,USA,USA,Mediterranean,579.8,15.8,0.6,Loam,0.44,3.0,4.0,2.8,Restricted,water_quality|water_quantity,
BSN-2346,Spain,,Mediterranean,562.4,13.5,0.2,Clay,0.47,3.0,2.6,2.7,Restricted,water_quantity,
BSN-2347,Spain,,Mediterranean,803.0,9.7,2.0,Clay,0.43,1.8,4.3,1.1,Locked,water_quality,
BSN-2348,UK,GBR,Wet,1024.0,6.4,12.6,Clay,0.71,3.5,4.5,2.4,Restricted,water_quality|water_quantity|erosion,
BSN-2349,Chile,CHL,Arid,40.4,22.5,0.5,Sand,0.02,4.1,3.6,1.8,Available,water_quality|water_quantity|land_degradation,
BSN-2350,Canada,CAN,Wet,1095.3,7.2,3.7,Peat,0.83,2.6,2.9,1.3,Restricted,low_materiality,0.0
BSN-2351,Chile,CHL,Mediterranean,544.6,11.3,0.4,Loam,0.56,1.0,3.5,2.9,Available,water_quality,
BSN-2352,Chile,CHL,Mediterranean,498.4,16.9,2.6,Loam,0.48,1.0,3.5,3.8,Available,water_quality|governance_risk,1.0
BSN-2353,Chile,CHL,Wet,1108.2,13.2,3.9,Peat,0.68,1.0,3.1,2.0,Available,water_quality,0.0
BSN-2354,Chile,CHL,Mediterranean,692.9,13.8,1.3,Clay,0.67,2.5,5.0,4.0,Available,water_quality|governance_risk,
BSN-2355,UK,GBR,Wet,1575.0,5.0,4.5,Peat,0.82,2.6,2.4,3.1,Restricted,governance_risk,
BSN-2356,Chile,CHL,Wet,1942.3,11.3,12.9,Clay,0.81,4.3,2.1,2.2,Locked,water_quantity|erosion,
BSN-2357,USA,USA,Mediterranean,867.1,19.1,2.0,Clay,0.5,2.0,4.1,2.9,Restricted,water_quality,
BSN-2358,Italy,ITA,Mediterranean,763.4,14.4,0.8,Loam,0.58,2.0,2.8,1.7,Restricted,low_materiality,
BSN-2359,Chile,CHL,Mediterranean,861.0,10.8,1.1,Silt,0.59,2.2,3.2,2.1,Available,water_quality,
BSN-2360,UK,GBR,Wet,1233.2,13.0,3.3,Loam,0.8,2.5,2.3,1.3,Restricted,low_materiality,
BSN-2361,Spain,,Mediterranean,397.2,17.4,2.3,Clay,0.68,2.7,2.1,1.0,Restricted,low_materiality,
BSN-2362,USA,USA,Mediterranean,337.0,10.3,1.1,Loam,0.6,2.6,1.8,3.1,Restricted,governance_risk,
BSN-2363,USA,USA,Mediterranean,633.3,13.6,1.2,Loam,0.55,1.1,1.3,3.4,Restricted,governance_risk,
BSN-2364,Canada,CAN,Wet,1315.0,10.3,3.0,Peat,0.73,3.5,4.3,1.6,Restricted,water_quality|water_quantity,
BSN-2365,Chile,CHL,Arid,4.3,24.2,2.2,Sand,0.03,4.4,3.2,3.5,Available,water_quality|water_quantity|governance_risk|land_degradation,
BSN-2366,Canada,CAN,Wet,1233.5,8.7,2.6,Loam,0.88,1.4,2.3,4.4,Restricted,governance_risk,
BSN-2367,UK,GBR,Wet,997.5,13.6,15.8,Clay,0.77,3.4,3.3,3.3,Restricted,water_quality|water_quantity|governance_risk|erosion,
BSN-2368,USA,USA,Arid,75.2,20.2,2.5,Sand,0.19,5.0,2.6,3.6,Restricted,water_quantity|governance_risk|land_degradation,0.0
BSN-2369,Spain,,Mediterranean,655.7,14.3,2.3,Silt,0.47,2.8,2.7,1.5,Restricted,low_materiality,
BSN-2370,Chile,CHL,Wet,1645.8,4.2,5.1,Clay,0.87,1.7,3.9,3.0,Available,water_quality|governance_risk,
BSN-2371,Chile,CHL,Arid,32.8,28.4,3.3,Rock,0.13,4.4,5.0,2.2,Restricted,water_quality|water_quantity|land_degradation,
